"BehaviorSpace results (NetLogo 6.3.0)"
"project.nlogo"
"simple-first-experiment"
"10/19/2022 13:04:41:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","n-basic-agent","green-food-percentage","n-expert-agent","trap-percentage","[step]","count basic-agent","count expert-agent"
"10","0","0","5","0","5","0.4","63","3","2"
"7","0","0","5","0","5","0.4","112","0","1"
"10","0","0","5","0","5","0.4","64","3","2"
"7","0","0","5","0","5","0.4","113","0","1"
"7","0","0","5","0","5","0.4","114","0","1"
"10","0","0","5","0","5","0.4","65","3","2"
"7","0","0","5","0","5","0.4","115","0","1"
"10","0","0","5","0","5","0.4","66","3","2"
"7","0","0","5","0","5","0.4","116","0","1"
"10","0","0","5","0","5","0.4","67","3","2"
"7","0","0","5","0","5","0.4","117","0","1"
"7","0","0","5","0","5","0.4","118","0","1"
"10","0","0","5","0","5","0.4","68","3","2"
"7","0","0","5","0","5","0.4","119","0","1"
"10","0","0","5","0","5","0.4","69","3","2"
"7","0","0","5","0","5","0.4","120","0","1"
"7","0","0","5","0","5","0.4","121","0","1"
"10","0","0","5","0","5","0.4","70","3","2"
"7","0","0","5","0","5","0.4","122","0","1"
"10","0","0","5","0","5","0.4","71","3","2"
"7","0","0","5","0","5","0.4","123","0","1"
"7","0","0","5","0","5","0.4","124","0","1"
"7","0","0","5","0","5","0.4","125","0","1"
"7","0","0","5","0","5","0.4","126","0","1"
"7","0","0","5","0","5","0.4","127","0","1"
"10","0","0","5","0","5","0.4","72","3","2"
"7","0","0","5","0","5","0.4","128","0","1"
"10","0","0","5","0","5","0.4","73","3","2"
"7","0","0","5","0","5","0.4","129","0","1"
"10","0","0","5","0","5","0.4","74","2","2"
"7","0","0","5","0","5","0.4","130","0","1"
"10","0","0","5","0","5","0.4","75","2","2"
"7","0","0","5","0","5","0.4","131","0","1"
"10","0","0","5","0","5","0.4","76","2","2"
"7","0","0","5","0","5","0.4","132","0","1"
"7","0","0","5","0","5","0.4","133","0","1"
"10","0","0","5","0","5","0.4","77","2","2"
"7","0","0","5","0","5","0.4","134","0","1"
"10","0","0","5","0","5","0.4","78","2","2"
"7","0","0","5","0","5","0.4","135","0","1"
"10","0","0","5","0","5","0.4","79","2","2"
"7","0","0","5","0","5","0.4","136","0","1"
"7","0","0","5","0","5","0.4","137","0","1"
"10","0","0","5","0","5","0.4","80","2","2"
"7","0","0","5","0","5","0.4","138","0","1"
"10","0","0","5","0","5","0.4","81","2","2"
"7","0","0","5","0","5","0.4","139","0","1"
"7","0","0","5","0","5","0.4","140","0","1"
"10","0","0","5","0","5","0.4","82","2","2"
"7","0","0","5","0","5","0.4","141","0","1"
"7","0","0","5","0","5","0.4","142","0","1"
"10","0","0","5","0","5","0.4","83","2","2"
"10","0","0","5","0","5","0.4","84","2","2"
"10","0","0","5","0","5","0.4","85","2","2"
"10","0","0","5","0","5","0.4","86","2","2"
"10","0","0","5","0","5","0.4","87","2","2"
"10","0","0","5","0","5","0.4","88","2","2"
"10","0","0","5","0","5","0.4","89","2","2"
"10","0","0","5","0","5","0.4","90","2","2"
"10","0","0","5","0","5","0.4","91","2","2"
"10","0","0","5","0","5","0.4","92","2","2"
"10","0","0","5","0","5","0.4","93","2","2"
"10","0","0","5","0","5","0.4","94","2","2"
"10","0","0","5","0","5","0.4","95","2","2"
"10","0","0","5","0","5","0.4","96","2","2"
"10","0","0","5","0","5","0.4","97","2","2"
"10","0","0","5","0","5","0.4","98","2","2"
"10","0","0","5","0","5","0.4","99","2","2"
"10","0","0","5","0","5","0.4","100","0","1"
"10","0","0","5","0","5","0.4","101","0","1"
"10","0","0","5","0","5","0.4","102","0","1"
"10","0","0","5","0","5","0.4","103","0","1"
"10","0","0","5","0","5","0.4","104","0","1"
"10","0","0","5","0","5","0.4","105","0","1"
"10","0","0","5","0","5","0.4","106","0","1"
"10","0","0","5","0","5","0.4","107","0","1"
"10","0","0","5","0","5","0.4","108","0","1"
"10","0","0","5","0","5","0.4","109","0","1"
"10","0","0","5","0","5","0.4","110","0","1"
"10","0","0","5","0","5","0.4","111","0","1"
"10","0","0","5","0","5","0.4","112","0","1"
"10","0","0","5","0","5","0.4","113","0","1"
"10","0","0","5","0","5","0.4","114","0","1"
"10","0","0","5","0","5","0.4","115","0","1"
"10","0","0","5","0","5","0.4","116","0","1"
"10","0","0","5","0","5","0.4","117","0","1"
"10","0","0","5","0","5","0.4","118","0","1"
"10","0","0","5","0","5","0.4","119","0","1"
"10","0","0","5","0","5","0.4","120","0","1"
"10","0","0","5","0","5","0.4","121","0","1"
"10","0","0","5","0","5","0.4","122","0","1"
"10","0","0","5","0","5","0.4","123","0","1"
"10","0","0","5","0","5","0.4","124","0","1"
"10","0","0","5","0","5","0.4","125","0","1"
"10","0","0","5","0","5","0.4","126","0","1"
"10","0","0","5","0","5","0.4","127","0","1"
"10","0","0","5","0","5","0.4","128","0","1"
"10","0","0","5","0","5","0.4","129","0","1"
"10","0","0","5","0","5","0.4","130","0","1"
"10","0","0","5","0","5","0.4","131","0","1"
"10","0","0","5","0","5","0.4","132","0","1"
"10","0","0","5","0","5","0.4","133","0","1"
"10","0","0","5","0","5","0.4","134","0","1"
"10","0","0","5","0","5","0.4","135","0","1"
"10","0","0","5","0","5","0.4","136","0","1"
"10","0","0","5","0","5","0.4","137","0","1"
"10","0","0","5","0","5","0.4","138","0","1"
"10","0","0","5","0","5","0.4","139","0","1"
