"BehaviorSpace results (NetLogo 6.3.0)"
"project-upgraded.nlogo"
"upgraded-model-less-trap-percentage-0.0-plus-camouflage-100"
"10/29/2022 02:46:20:023 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","expert-kill-basic-min-energy","n-basic-agent","n-expert-agent","green-food-percentage","basic-agent-camouflage-percentage","trap-percentage","[step]","count basic-agent","count expert-agent"
"3","2.5","5","101","18","18","7","100","0","222","5","18"
"2","2.5","5","101","18","18","7","100","0","244","7","18"
"3","2.5","5","101","18","18","7","100","0","223","5","18"
"2","2.5","5","101","18","18","7","100","0","245","7","18"
"3","2.5","5","101","18","18","7","100","0","224","5","18"
"2","2.5","5","101","18","18","7","100","0","246","7","18"
"3","2.5","5","101","18","18","7","100","0","225","4","18"
"2","2.5","5","101","18","18","7","100","0","247","7","18"
"3","2.5","5","101","18","18","7","100","0","226","4","18"
"2","2.5","5","101","18","18","7","100","0","248","7","18"
"3","2.5","5","101","18","18","7","100","0","227","4","18"
"2","2.5","5","101","18","18","7","100","0","249","7","18"
"3","2.5","5","101","18","18","7","100","0","228","4","18"
"2","2.5","5","101","18","18","7","100","0","250","7","18"
"3","2.5","5","101","18","18","7","100","0","229","4","18"
"2","2.5","5","101","18","18","7","100","0","251","7","18"
"3","2.5","5","101","18","18","7","100","0","230","4","18"
"2","2.5","5","101","18","18","7","100","0","252","6","18"
"3","2.5","5","101","18","18","7","100","0","231","4","18"
"2","2.5","5","101","18","18","7","100","0","253","6","18"
"3","2.5","5","101","18","18","7","100","0","232","4","18"
"2","2.5","5","101","18","18","7","100","0","254","6","18"
"3","2.5","5","101","18","18","7","100","0","233","4","18"
"2","2.5","5","101","18","18","7","100","0","255","6","18"
"2","2.5","5","101","18","18","7","100","0","256","5","18"
"3","2.5","5","101","18","18","7","100","0","234","4","18"
"2","2.5","5","101","18","18","7","100","0","257","5","18"
"3","2.5","5","101","18","18","7","100","0","235","4","18"
"2","2.5","5","101","18","18","7","100","0","258","5","18"
"2","2.5","5","101","18","18","7","100","0","259","5","18"
"3","2.5","5","101","18","18","7","100","0","236","4","18"
"2","2.5","5","101","18","18","7","100","0","260","5","18"
"3","2.5","5","101","18","18","7","100","0","237","4","18"
"2","2.5","5","101","18","18","7","100","0","261","5","18"
"2","2.5","5","101","18","18","7","100","0","262","5","18"
"3","2.5","5","101","18","18","7","100","0","238","4","18"
"2","2.5","5","101","18","18","7","100","0","263","5","18"
"3","2.5","5","101","18","18","7","100","0","239","4","18"
"2","2.5","5","101","18","18","7","100","0","264","5","18"
"3","2.5","5","101","18","18","7","100","0","240","4","18"
"2","2.5","5","101","18","18","7","100","0","265","5","18"
"2","2.5","5","101","18","18","7","100","0","266","5","18"
"3","2.5","5","101","18","18","7","100","0","241","4","18"
"2","2.5","5","101","18","18","7","100","0","267","5","18"
"2","2.5","5","101","18","18","7","100","0","268","5","18"
"3","2.5","5","101","18","18","7","100","0","242","4","18"
"2","2.5","5","101","18","18","7","100","0","269","5","18"
"3","2.5","5","101","18","18","7","100","0","243","4","18"
"2","2.5","5","101","18","18","7","100","0","270","5","18"
"2","2.5","5","101","18","18","7","100","0","271","5","18"
"3","2.5","5","101","18","18","7","100","0","244","4","18"
"2","2.5","5","101","18","18","7","100","0","272","5","18"
"3","2.5","5","101","18","18","7","100","0","245","4","18"
"2","2.5","5","101","18","18","7","100","0","273","5","18"
"3","2.5","5","101","18","18","7","100","0","246","4","18"
"2","2.5","5","101","18","18","7","100","0","274","5","18"
"3","2.5","5","101","18","18","7","100","0","247","4","18"
"3","2.5","5","101","18","18","7","100","0","248","4","18"
"2","2.5","5","101","18","18","7","100","0","275","5","18"
"3","2.5","5","101","18","18","7","100","0","249","4","18"
"2","2.5","5","101","18","18","7","100","0","276","5","18"
"3","2.5","5","101","18","18","7","100","0","250","4","18"
"2","2.5","5","101","18","18","7","100","0","277","5","18"
"3","2.5","5","101","18","18","7","100","0","251","4","18"
"2","2.5","5","101","18","18","7","100","0","278","5","18"
"3","2.5","5","101","18","18","7","100","0","252","4","18"
"2","2.5","5","101","18","18","7","100","0","279","5","18"
"3","2.5","5","101","18","18","7","100","0","253","4","18"
"2","2.5","5","101","18","18","7","100","0","280","5","18"
"3","2.5","5","101","18","18","7","100","0","254","4","18"
"2","2.5","5","101","18","18","7","100","0","281","5","18"
"3","2.5","5","101","18","18","7","100","0","255","4","18"
"2","2.5","5","101","18","18","7","100","0","282","4","18"
"3","2.5","5","101","18","18","7","100","0","256","4","18"
"2","2.5","5","101","18","18","7","100","0","283","4","18"
"3","2.5","5","101","18","18","7","100","0","257","4","18"
"2","2.5","5","101","18","18","7","100","0","284","4","18"
"3","2.5","5","101","18","18","7","100","0","258","4","18"
"2","2.5","5","101","18","18","7","100","0","285","4","18"
"3","2.5","5","101","18","18","7","100","0","259","4","18"
"2","2.5","5","101","18","18","7","100","0","286","4","18"
"3","2.5","5","101","18","18","7","100","0","260","4","18"
"2","2.5","5","101","18","18","7","100","0","287","4","18"
"3","2.5","5","101","18","18","7","100","0","261","4","18"
"2","2.5","5","101","18","18","7","100","0","288","4","18"
"3","2.5","5","101","18","18","7","100","0","262","4","18"
"2","2.5","5","101","18","18","7","100","0","289","4","18"
"3","2.5","5","101","18","18","7","100","0","263","4","18"
"2","2.5","5","101","18","18","7","100","0","290","4","18"
"3","2.5","5","101","18","18","7","100","0","264","4","18"
"2","2.5","5","101","18","18","7","100","0","291","4","18"
"3","2.5","5","101","18","18","7","100","0","265","4","18"
"2","2.5","5","101","18","18","7","100","0","292","4","18"
"3","2.5","5","101","18","18","7","100","0","266","4","18"
"2","2.5","5","101","18","18","7","100","0","293","4","18"
"3","2.5","5","101","18","18","7","100","0","267","4","18"
"2","2.5","5","101","18","18","7","100","0","294","4","18"
"3","2.5","5","101","18","18","7","100","0","268","4","18"
"2","2.5","5","101","18","18","7","100","0","295","4","18"
"3","2.5","5","101","18","18","7","100","0","269","4","18"
"2","2.5","5","101","18","18","7","100","0","296","4","18"
"3","2.5","5","101","18","18","7","100","0","270","4","18"
"2","2.5","5","101","18","18","7","100","0","297","4","18"
"3","2.5","5","101","18","18","7","100","0","271","4","18"
"2","2.5","5","101","18","18","7","100","0","298","4","18"
"3","2.5","5","101","18","18","7","100","0","272","4","18"
"2","2.5","5","101","18","18","7","100","0","299","4","18"
"3","2.5","5","101","18","18","7","100","0","273","4","18"
"2","2.5","5","101","18","18","7","100","0","300","4","18"
"2","2.5","5","101","18","18","7","100","0","301","4","18"
"3","2.5","5","101","18","18","7","100","0","274","4","18"
"2","2.5","5","101","18","18","7","100","0","302","4","18"
"3","2.5","5","101","18","18","7","100","0","275","4","18"
"2","2.5","5","101","18","18","7","100","0","303","4","18"
"3","2.5","5","101","18","18","7","100","0","276","4","18"
"2","2.5","5","101","18","18","7","100","0","304","4","18"
"3","2.5","5","101","18","18","7","100","0","277","4","18"
"2","2.5","5","101","18","18","7","100","0","305","4","18"
"1","2.5","5","101","18","18","7","100","0","8","18","18"
"3","2.5","5","101","18","18","7","100","0","278","4","18"
"2","2.5","5","101","18","18","7","100","0","306","4","18"
"3","2.5","5","101","18","18","7","100","0","279","4","18"
"3","2.5","5","101","18","18","7","100","0","280","4","18"
"2","2.5","5","101","18","18","7","100","0","307","4","18"
"3","2.5","5","101","18","18","7","100","0","281","4","18"
"3","2.5","5","101","18","18","7","100","0","282","4","18"
"2","2.5","5","101","18","18","7","100","0","308","4","18"
"3","2.5","5","101","18","18","7","100","0","283","4","18"
"2","2.5","5","101","18","18","7","100","0","309","4","18"
"3","2.5","5","101","18","18","7","100","0","284","3","18"
"3","2.5","5","101","18","18","7","100","0","285","3","18"
"2","2.5","5","101","18","18","7","100","0","310","4","18"
"3","2.5","5","101","18","18","7","100","0","286","3","18"
"3","2.5","5","101","18","18","7","100","0","287","3","18"
"2","2.5","5","101","18","18","7","100","0","311","4","18"
"3","2.5","5","101","18","18","7","100","0","288","3","18"
"2","2.5","5","101","18","18","7","100","0","312","4","18"
"3","2.5","5","101","18","18","7","100","0","289","3","18"
"2","2.5","5","101","18","18","7","100","0","313","4","18"
"3","2.5","5","101","18","18","7","100","0","290","3","18"
"3","2.5","5","101","18","18","7","100","0","291","3","18"
"2","2.5","5","101","18","18","7","100","0","314","4","18"
"3","2.5","5","101","18","18","7","100","0","292","3","18"
"3","2.5","5","101","18","18","7","100","0","293","3","18"
"2","2.5","5","101","18","18","7","100","0","315","4","18"
"3","2.5","5","101","18","18","7","100","0","294","3","18"
"3","2.5","5","101","18","18","7","100","0","295","3","18"
"2","2.5","5","101","18","18","7","100","0","316","4","18"
"3","2.5","5","101","18","18","7","100","0","296","3","18"
"3","2.5","5","101","18","18","7","100","0","297","3","18"
"2","2.5","5","101","18","18","7","100","0","317","4","18"
"3","2.5","5","101","18","18","7","100","0","298","3","18"
"2","2.5","5","101","18","18","7","100","0","318","4","18"
"3","2.5","5","101","18","18","7","100","0","299","3","18"
"2","2.5","5","101","18","18","7","100","0","319","4","18"
"3","2.5","5","101","18","18","7","100","0","300","3","18"
"2","2.5","5","101","18","18","7","100","0","320","3","18"
"3","2.5","5","101","18","18","7","100","0","301","3","18"
"2","2.5","5","101","18","18","7","100","0","321","3","18"
"3","2.5","5","101","18","18","7","100","0","302","3","18"
"2","2.5","5","101","18","18","7","100","0","322","3","18"
"3","2.5","5","101","18","18","7","100","0","303","3","18"
"2","2.5","5","101","18","18","7","100","0","323","3","18"
"3","2.5","5","101","18","18","7","100","0","304","3","18"
"2","2.5","5","101","18","18","7","100","0","324","3","18"
"2","2.5","5","101","18","18","7","100","0","325","3","18"
"3","2.5","5","101","18","18","7","100","0","305","3","18"
"2","2.5","5","101","18","18","7","100","0","326","3","18"
"3","2.5","5","101","18","18","7","100","0","306","3","18"
"2","2.5","5","101","18","18","7","100","0","327","3","18"
"3","2.5","5","101","18","18","7","100","0","307","3","18"
"2","2.5","5","101","18","18","7","100","0","328","3","18"
"3","2.5","5","101","18","18","7","100","0","308","3","18"
"3","2.5","5","101","18","18","7","100","0","309","3","18"
"2","2.5","5","101","18","18","7","100","0","329","3","18"
"3","2.5","5","101","18","18","7","100","0","310","3","18"
"2","2.5","5","101","18","18","7","100","0","330","3","18"
"3","2.5","5","101","18","18","7","100","0","311","3","18"
"2","2.5","5","101","18","18","7","100","0","331","3","18"
"3","2.5","5","101","18","18","7","100","0","312","3","18"
"2","2.5","5","101","18","18","7","100","0","332","3","18"
"2","2.5","5","101","18","18","7","100","0","333","3","18"
"3","2.5","5","101","18","18","7","100","0","313","3","18"
"3","2.5","5","101","18","18","7","100","0","314","3","18"
"3","2.5","5","101","18","18","7","100","0","315","2","18"
"2","2.5","5","101","18","18","7","100","0","334","3","18"
"2","2.5","5","101","18","18","7","100","0","335","3","18"
"3","2.5","5","101","18","18","7","100","0","316","2","18"
"2","2.5","5","101","18","18","7","100","0","336","3","18"
"3","2.5","5","101","18","18","7","100","0","317","2","18"
"2","2.5","5","101","18","18","7","100","0","337","3","18"
"3","2.5","5","101","18","18","7","100","0","318","2","18"
"2","2.5","5","101","18","18","7","100","0","338","3","18"
"3","2.5","5","101","18","18","7","100","0","319","2","18"
"2","2.5","5","101","18","18","7","100","0","339","3","18"
"3","2.5","5","101","18","18","7","100","0","320","2","18"
"2","2.5","5","101","18","18","7","100","0","340","3","18"
"3","2.5","5","101","18","18","7","100","0","321","2","18"
"2","2.5","5","101","18","18","7","100","0","341","3","18"
"3","2.5","5","101","18","18","7","100","0","322","2","18"
"2","2.5","5","101","18","18","7","100","0","342","3","18"
"3","2.5","5","101","18","18","7","100","0","323","2","18"
"2","2.5","5","101","18","18","7","100","0","343","3","18"
"3","2.5","5","101","18","18","7","100","0","324","2","18"
"2","2.5","5","101","18","18","7","100","0","344","3","18"
"3","2.5","5","101","18","18","7","100","0","325","2","18"
"2","2.5","5","101","18","18","7","100","0","345","3","18"
"3","2.5","5","101","18","18","7","100","0","326","2","18"
"2","2.5","5","101","18","18","7","100","0","346","3","18"
"3","2.5","5","101","18","18","7","100","0","327","2","18"
"2","2.5","5","101","18","18","7","100","0","347","3","18"
"3","2.5","5","101","18","18","7","100","0","328","2","18"
"2","2.5","5","101","18","18","7","100","0","348","3","18"
"3","2.5","5","101","18","18","7","100","0","329","2","18"
"2","2.5","5","101","18","18","7","100","0","349","3","18"
"3","2.5","5","101","18","18","7","100","0","330","2","18"
"2","2.5","5","101","18","18","7","100","0","350","3","18"
"3","2.5","5","101","18","18","7","100","0","331","2","18"
"2","2.5","5","101","18","18","7","100","0","351","3","18"
"2","2.5","5","101","18","18","7","100","0","352","3","18"
"2","2.5","5","101","18","18","7","100","0","353","3","18"
"3","2.5","5","101","18","18","7","100","0","332","2","18"
"2","2.5","5","101","18","18","7","100","0","354","3","18"
"3","2.5","5","101","18","18","7","100","0","333","2","18"
"2","2.5","5","101","18","18","7","100","0","355","3","18"
"2","2.5","5","101","18","18","7","100","0","356","3","18"
"2","2.5","5","101","18","18","7","100","0","357","3","18"
"3","2.5","5","101","18","18","7","100","0","334","2","18"
"2","2.5","5","101","18","18","7","100","0","358","3","18"
"3","2.5","5","101","18","18","7","100","0","335","2","18"
"2","2.5","5","101","18","18","7","100","0","359","2","18"
"2","2.5","5","101","18","18","7","100","0","360","2","18"
"3","2.5","5","101","18","18","7","100","0","336","2","18"
"2","2.5","5","101","18","18","7","100","0","361","2","18"
"2","2.5","5","101","18","18","7","100","0","362","2","18"
"3","2.5","5","101","18","18","7","100","0","337","2","18"
"2","2.5","5","101","18","18","7","100","0","363","2","18"
"2","2.5","5","101","18","18","7","100","0","364","2","18"
"3","2.5","5","101","18","18","7","100","0","338","2","18"
"2","2.5","5","101","18","18","7","100","0","365","2","18"
"3","2.5","5","101","18","18","7","100","0","339","2","18"
"2","2.5","5","101","18","18","7","100","0","366","2","18"
"2","2.5","5","101","18","18","7","100","0","367","2","18"
"3","2.5","5","101","18","18","7","100","0","340","2","18"
"2","2.5","5","101","18","18","7","100","0","368","2","18"
"2","2.5","5","101","18","18","7","100","0","369","2","18"
"3","2.5","5","101","18","18","7","100","0","341","2","18"
"2","2.5","5","101","18","18","7","100","0","370","2","18"
"3","2.5","5","101","18","18","7","100","0","342","2","18"
"2","2.5","5","101","18","18","7","100","0","371","2","18"
"2","2.5","5","101","18","18","7","100","0","372","2","18"
"3","2.5","5","101","18","18","7","100","0","343","2","18"
"2","2.5","5","101","18","18","7","100","0","373","2","18"
"2","2.5","5","101","18","18","7","100","0","374","2","18"
"3","2.5","5","101","18","18","7","100","0","344","2","18"
"2","2.5","5","101","18","18","7","100","0","375","2","18"
"3","2.5","5","101","18","18","7","100","0","345","2","18"
"2","2.5","5","101","18","18","7","100","0","376","2","18"
"3","2.5","5","101","18","18","7","100","0","346","2","18"
"2","2.5","5","101","18","18","7","100","0","377","2","18"
"3","2.5","5","101","18","18","7","100","0","347","2","18"
"2","2.5","5","101","18","18","7","100","0","378","2","18"
"3","2.5","5","101","18","18","7","100","0","348","2","18"
"2","2.5","5","101","18","18","7","100","0","379","2","18"
"3","2.5","5","101","18","18","7","100","0","349","2","18"
"2","2.5","5","101","18","18","7","100","0","380","2","18"
"3","2.5","5","101","18","18","7","100","0","350","2","18"
"3","2.5","5","101","18","18","7","100","0","351","2","18"
"2","2.5","5","101","18","18","7","100","0","381","2","18"
"3","2.5","5","101","18","18","7","100","0","352","2","18"
"2","2.5","5","101","18","18","7","100","0","382","2","18"
"3","2.5","5","101","18","18","7","100","0","353","2","18"
"2","2.5","5","101","18","18","7","100","0","383","2","18"
"3","2.5","5","101","18","18","7","100","0","354","2","18"
"2","2.5","5","101","18","18","7","100","0","384","2","18"
"2","2.5","5","101","18","18","7","100","0","385","2","18"
"3","2.5","5","101","18","18","7","100","0","355","2","18"
"3","2.5","5","101","18","18","7","100","0","356","2","18"
"2","2.5","5","101","18","18","7","100","0","386","2","18"
"3","2.5","5","101","18","18","7","100","0","357","2","18"
"3","2.5","5","101","18","18","7","100","0","358","2","18"
"2","2.5","5","101","18","18","7","100","0","387","2","18"
