"BehaviorSpace results (NetLogo 6.3.0)"
"project.nlogo"
"Experiencia05"
"10/18/2022 10:59:11:574 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","n-basic-agent","green-food-percentage","n-expert-agent","trap-percentage","[step]","count basic-agent","count expert-agent"
"7","0","0","5","0","5","0.4","62","1","4"
"5","0","0","5","0","5","0.4","82","3","2"
"6","0","0","5","0","5","0.4","83","0","2"
"6","0","0","5","0","5","0.4","84","0","2"
"5","0","0","5","0","5","0.4","83","3","2"
"7","0","0","5","0","5","0.4","63","1","4"
"5","0","0","5","0","5","0.4","84","3","2"
"6","0","0","5","0","5","0.4","85","0","2"
"7","0","0","5","0","5","0.4","64","1","4"
"6","0","0","5","0","5","0.4","86","0","2"
"5","0","0","5","0","5","0.4","85","3","2"
"6","0","0","5","0","5","0.4","87","0","2"
"7","0","0","5","0","5","0.4","65","1","4"
"5","0","0","5","0","5","0.4","86","3","2"
"6","0","0","5","0","5","0.4","88","0","1"
"7","0","0","5","0","5","0.4","66","1","4"
"6","0","0","5","0","5","0.4","89","0","1"
"5","0","0","5","0","5","0.4","87","3","2"
"7","0","0","5","0","5","0.4","67","1","4"
"6","0","0","5","0","5","0.4","90","0","1"
"7","0","0","5","0","5","0.4","68","1","4"
"6","0","0","5","0","5","0.4","91","0","1"
"5","0","0","5","0","5","0.4","88","3","2"
"6","0","0","5","0","5","0.4","92","0","1"
"7","0","0","5","0","5","0.4","69","1","4"
"5","0","0","5","0","5","0.4","89","3","2"
"6","0","0","5","0","5","0.4","93","0","1"
"5","0","0","5","0","5","0.4","90","3","2"
"7","0","0","5","0","5","0.4","70","1","4"
"6","0","0","5","0","5","0.4","94","0","1"
"5","0","0","5","0","5","0.4","91","3","2"
"6","0","0","5","0","5","0.4","95","0","1"
"7","0","0","5","0","5","0.4","71","1","4"
"5","0","0","5","0","5","0.4","92","3","2"
"6","0","0","5","0","5","0.4","96","0","1"
"7","0","0","5","0","5","0.4","72","1","4"
"5","0","0","5","0","5","0.4","93","3","2"
"6","0","0","5","0","5","0.4","97","0","1"
"7","0","0","5","0","5","0.4","73","1","4"
"6","0","0","5","0","5","0.4","98","0","1"
"5","0","0","5","0","5","0.4","94","3","2"
"7","0","0","5","0","5","0.4","74","1","4"
"6","0","0","5","0","5","0.4","99","0","1"
"5","0","0","5","0","5","0.4","95","3","2"
"5","0","0","5","0","5","0.4","96","3","2"
"7","0","0","5","0","5","0.4","75","1","4"
"5","0","0","5","0","5","0.4","97","3","2"
"7","0","0","5","0","5","0.4","76","1","4"
"5","0","0","5","0","5","0.4","98","3","2"
"7","0","0","5","0","5","0.4","77","0","4"
"7","0","0","5","0","5","0.4","78","0","4"
"5","0","0","5","0","5","0.4","99","3","2"
"7","0","0","5","0","5","0.4","79","0","4"
"7","0","0","5","0","5","0.4","80","0","4"
"7","0","0","5","0","5","0.4","81","0","4"
"7","0","0","5","0","5","0.4","82","0","4"
"7","0","0","5","0","5","0.4","83","0","4"
"7","0","0","5","0","5","0.4","84","0","4"
"7","0","0","5","0","5","0.4","85","0","4"
"7","0","0","5","0","5","0.4","86","0","4"
"8","0","0","5","0","5","0.4","0","5","5"
"7","0","0","5","0","5","0.4","87","0","4"
"7","0","0","5","0","5","0.4","88","0","4"
"7","0","0","5","0","5","0.4","89","0","4"
"8","0","0","5","0","5","0.4","1","4","5"
"8","0","0","5","0","5","0.4","2","4","5"
"9","0","0","5","0","5","0.4","0","5","5"
"7","0","0","5","0","5","0.4","90","0","3"
"7","0","0","5","0","5","0.4","91","0","3"
"8","0","0","5","0","5","0.4","3","4","5"
"7","0","0","5","0","5","0.4","92","0","3"
"9","0","0","5","0","5","0.4","1","5","5"
"8","0","0","5","0","5","0.4","4","4","5"
"7","0","0","5","0","5","0.4","93","0","3"
"7","0","0","5","0","5","0.4","94","0","3"
"8","0","0","5","0","5","0.4","5","4","5"
"9","0","0","5","0","5","0.4","2","5","5"
"7","0","0","5","0","5","0.4","95","0","3"
"7","0","0","5","0","5","0.4","96","0","3"
"9","0","0","5","0","5","0.4","3","5","5"
"7","0","0","5","0","5","0.4","97","0","3"
"8","0","0","5","0","5","0.4","6","4","5"
"9","0","0","5","0","5","0.4","4","5","5"
"7","0","0","5","0","5","0.4","98","0","3"
"8","0","0","5","0","5","0.4","7","4","5"
"7","0","0","5","0","5","0.4","99","0","3"
"9","0","0","5","0","5","0.4","5","5","5"
"9","0","0","5","0","5","0.4","6","5","5"
"7","0","0","5","0","5","0.4","100","0","2"
"8","0","0","5","0","5","0.4","8","4","5"
"7","0","0","5","0","5","0.4","101","0","2"
"9","0","0","5","0","5","0.4","7","5","5"
"7","0","0","5","0","5","0.4","102","0","2"
"9","0","0","5","0","5","0.4","8","5","5"
"8","0","0","5","0","5","0.4","9","4","5"
"7","0","0","5","0","5","0.4","103","0","2"
"7","0","0","5","0","5","0.4","104","0","2"
"9","0","0","5","0","5","0.4","9","5","5"
"7","0","0","5","0","5","0.4","105","0","2"
"9","0","0","5","0","5","0.4","10","5","5"
"8","0","0","5","0","5","0.4","10","4","5"
"7","0","0","5","0","5","0.4","106","0","2"
"8","0","0","5","0","5","0.4","11","4","5"
"9","0","0","5","0","5","0.4","11","5","5"
"7","0","0","5","0","5","0.4","107","0","2"
"9","0","0","5","0","5","0.4","12","5","5"
"8","0","0","5","0","5","0.4","12","4","5"
"7","0","0","5","0","5","0.4","108","0","2"
"7","0","0","5","0","5","0.4","109","0","2"
"8","0","0","5","0","5","0.4","13","4","5"
"7","0","0","5","0","5","0.4","110","0","2"
"9","0","0","5","0","5","0.4","13","5","5"
"7","0","0","5","0","5","0.4","111","0","1"
"9","0","0","5","0","5","0.4","14","5","5"
"8","0","0","5","0","5","0.4","14","4","5"
"7","0","0","5","0","5","0.4","112","0","1"
"7","0","0","5","0","5","0.4","113","0","1"
"8","0","0","5","0","5","0.4","15","4","5"
"7","0","0","5","0","5","0.4","114","0","1"
"7","0","0","5","0","5","0.4","115","0","1"
"8","0","0","5","0","5","0.4","16","4","5"
"9","0","0","5","0","5","0.4","15","5","5"
"7","0","0","5","0","5","0.4","116","0","1"
"7","0","0","5","0","5","0.4","117","0","1"
"9","0","0","5","0","5","0.4","16","4","5"
"8","0","0","5","0","5","0.4","17","4","5"
"7","0","0","5","0","5","0.4","118","0","1"
"9","0","0","5","0","5","0.4","17","4","5"
"7","0","0","5","0","5","0.4","119","0","1"
"8","0","0","5","0","5","0.4","18","4","5"
"9","0","0","5","0","5","0.4","18","4","5"
"7","0","0","5","0","5","0.4","120","0","1"
"7","0","0","5","0","5","0.4","121","0","1"
"8","0","0","5","0","5","0.4","19","4","5"
"7","0","0","5","0","5","0.4","122","0","1"
"9","0","0","5","0","5","0.4","19","3","5"
"7","0","0","5","0","5","0.4","123","0","1"
"9","0","0","5","0","5","0.4","20","3","5"
"8","0","0","5","0","5","0.4","20","4","5"
"7","0","0","5","0","5","0.4","124","0","1"
"7","0","0","5","0","5","0.4","125","0","1"
"8","0","0","5","0","5","0.4","21","4","5"
"9","0","0","5","0","5","0.4","21","3","5"
"7","0","0","5","0","5","0.4","126","0","1"
"7","0","0","5","0","5","0.4","127","0","1"
"8","0","0","5","0","5","0.4","22","4","5"
"9","0","0","5","0","5","0.4","22","3","5"
"7","0","0","5","0","5","0.4","128","0","1"
"8","0","0","5","0","5","0.4","23","4","5"
"7","0","0","5","0","5","0.4","129","0","1"
"9","0","0","5","0","5","0.4","23","3","5"
"7","0","0","5","0","5","0.4","130","0","1"
"8","0","0","5","0","5","0.4","24","4","5"
"9","0","0","5","0","5","0.4","24","3","5"
"8","0","0","5","0","5","0.4","25","4","5"
"9","0","0","5","0","5","0.4","25","3","5"
"8","0","0","5","0","5","0.4","26","4","5"
"9","0","0","5","0","5","0.4","26","3","5"
"9","0","0","5","0","5","0.4","27","3","5"
"8","0","0","5","0","5","0.4","27","4","5"
"8","0","0","5","0","5","0.4","28","4","5"
"9","0","0","5","0","5","0.4","28","3","5"
"8","0","0","5","0","5","0.4","29","3","5"
"9","0","0","5","0","5","0.4","29","3","5"
"8","0","0","5","0","5","0.4","30","3","5"
"9","0","0","5","0","5","0.4","30","3","5"
"10","0","0","5","0","5","0.4","0","5","5"
"8","0","0","5","0","5","0.4","31","3","5"
"9","0","0","5","0","5","0.4","31","3","5"
"10","0","0","5","0","5","0.4","1","5","5"
"9","0","0","5","0","5","0.4","32","3","5"
"9","0","0","5","0","5","0.4","33","3","5"
"10","0","0","5","0","5","0.4","2","5","5"
"9","0","0","5","0","5","0.4","34","3","5"
"8","0","0","5","0","5","0.4","32","3","5"
"10","0","0","5","0","5","0.4","3","5","5"
"8","0","0","5","0","5","0.4","33","3","5"
"9","0","0","5","0","5","0.4","35","3","5"
"10","0","0","5","0","5","0.4","4","5","5"
"9","0","0","5","0","5","0.4","36","3","5"
"8","0","0","5","0","5","0.4","34","3","5"
"10","0","0","5","0","5","0.4","5","5","5"
"8","0","0","5","0","5","0.4","35","3","5"
"10","0","0","5","0","5","0.4","6","5","5"
"9","0","0","5","0","5","0.4","37","3","5"
"9","0","0","5","0","5","0.4","38","3","5"
"10","0","0","5","0","5","0.4","7","5","5"
"9","0","0","5","0","5","0.4","39","3","5"
"10","0","0","5","0","5","0.4","8","5","5"
"10","0","0","5","0","5","0.4","9","4","5"
"9","0","0","5","0","5","0.4","40","3","5"
"8","0","0","5","0","5","0.4","36","3","4"
"8","0","0","5","0","5","0.4","37","3","4"
"10","0","0","5","0","5","0.4","10","4","5"
"8","0","0","5","0","5","0.4","38","3","4"
"10","0","0","5","0","5","0.4","11","4","5"
"9","0","0","5","0","5","0.4","41","3","5"
"10","0","0","5","0","5","0.4","12","4","5"
"8","0","0","5","0","5","0.4","39","3","4"
"9","0","0","5","0","5","0.4","42","3","5"
"8","0","0","5","0","5","0.4","40","3","4"
"10","0","0","5","0","5","0.4","13","4","5"
"9","0","0","5","0","5","0.4","43","3","5"
"9","0","0","5","0","5","0.4","44","3","5"
"10","0","0","5","0","5","0.4","14","4","5"
"8","0","0","5","0","5","0.4","41","3","4"
"9","0","0","5","0","5","0.4","45","3","5"
"8","0","0","5","0","5","0.4","42","3","4"
"10","0","0","5","0","5","0.4","15","4","5"
"9","0","0","5","0","5","0.4","46","3","5"
"8","0","0","5","0","5","0.4","43","3","4"
"10","0","0","5","0","5","0.4","16","4","5"
"8","0","0","5","0","5","0.4","44","3","4"
"10","0","0","5","0","5","0.4","17","4","5"
"8","0","0","5","0","5","0.4","45","3","4"
"9","0","0","5","0","5","0.4","47","3","5"
"10","0","0","5","0","5","0.4","18","4","5"
"8","0","0","5","0","5","0.4","46","3","4"
"9","0","0","5","0","5","0.4","48","3","5"
"9","0","0","5","0","5","0.4","49","3","5"
"10","0","0","5","0","5","0.4","19","4","5"
"8","0","0","5","0","5","0.4","47","3","4"
"10","0","0","5","0","5","0.4","20","4","5"
"9","0","0","5","0","5","0.4","50","3","5"
"8","0","0","5","0","5","0.4","48","3","4"
"10","0","0","5","0","5","0.4","21","4","5"
"9","0","0","5","0","5","0.4","51","3","5"
"8","0","0","5","0","5","0.4","49","3","4"
"10","0","0","5","0","5","0.4","22","3","5"
"9","0","0","5","0","5","0.4","52","3","5"
"10","0","0","5","0","5","0.4","23","3","5"
"10","0","0","5","0","5","0.4","24","3","5"
"8","0","0","5","0","5","0.4","50","3","4"
"9","0","0","5","0","5","0.4","53","3","5"
"10","0","0","5","0","5","0.4","25","3","5"
"10","0","0","5","0","5","0.4","26","3","5"
"8","0","0","5","0","5","0.4","51","3","4"
"10","0","0","5","0","5","0.4","27","3","5"
"9","0","0","5","0","5","0.4","54","3","4"
"8","0","0","5","0","5","0.4","52","3","4"
"9","0","0","5","0","5","0.4","55","3","4"
"10","0","0","5","0","5","0.4","28","2","5"
"8","0","0","5","0","5","0.4","53","3","4"
"10","0","0","5","0","5","0.4","29","2","5"
"9","0","0","5","0","5","0.4","56","3","4"
"10","0","0","5","0","5","0.4","30","2","5"
"9","0","0","5","0","5","0.4","57","3","4"
"8","0","0","5","0","5","0.4","54","3","4"
"10","0","0","5","0","5","0.4","31","2","5"
"8","0","0","5","0","5","0.4","55","3","4"
"9","0","0","5","0","5","0.4","58","3","4"
"10","0","0","5","0","5","0.4","32","2","5"
"8","0","0","5","0","5","0.4","56","3","4"
"10","0","0","5","0","5","0.4","33","2","5"
"9","0","0","5","0","5","0.4","59","3","4"
"10","0","0","5","0","5","0.4","34","2","5"
"8","0","0","5","0","5","0.4","57","3","4"
"9","0","0","5","0","5","0.4","60","3","4"
"10","0","0","5","0","5","0.4","35","1","5"
"9","0","0","5","0","5","0.4","61","3","4"
"8","0","0","5","0","5","0.4","58","3","4"
"10","0","0","5","0","5","0.4","36","1","5"
"9","0","0","5","0","5","0.4","62","3","4"
"8","0","0","5","0","5","0.4","59","3","4"
"10","0","0","5","0","5","0.4","37","1","5"
"9","0","0","5","0","5","0.4","63","3","4"
"8","0","0","5","0","5","0.4","60","3","4"
"9","0","0","5","0","5","0.4","64","3","4"
"10","0","0","5","0","5","0.4","38","1","5"
"8","0","0","5","0","5","0.4","61","3","4"
"9","0","0","5","0","5","0.4","65","3","4"
"10","0","0","5","0","5","0.4","39","1","5"
"9","0","0","5","0","5","0.4","66","3","4"
"8","0","0","5","0","5","0.4","62","3","4"
"10","0","0","5","0","5","0.4","40","1","5"
"8","0","0","5","0","5","0.4","63","3","4"
"10","0","0","5","0","5","0.4","41","1","5"
"8","0","0","5","0","5","0.4","64","3","4"
"10","0","0","5","0","5","0.4","42","1","5"
"9","0","0","5","0","5","0.4","67","3","3"
"8","0","0","5","0","5","0.4","65","3","4"
"9","0","0","5","0","5","0.4","68","3","3"
"10","0","0","5","0","5","0.4","43","1","5"
"8","0","0","5","0","5","0.4","66","3","4"
"10","0","0","5","0","5","0.4","44","1","5"
"9","0","0","5","0","5","0.4","69","2","3"
"8","0","0","5","0","5","0.4","67","3","4"
"10","0","0","5","0","5","0.4","45","1","5"
"9","0","0","5","0","5","0.4","70","1","3"
"8","0","0","5","0","5","0.4","68","2","4"
"10","0","0","5","0","5","0.4","46","1","5"
"9","0","0","5","0","5","0.4","71","1","3"
"8","0","0","5","0","5","0.4","69","2","4"
"10","0","0","5","0","5","0.4","47","1","4"
"9","0","0","5","0","5","0.4","72","1","3"
"9","0","0","5","0","5","0.4","73","1","3"
"8","0","0","5","0","5","0.4","70","2","4"
"10","0","0","5","0","5","0.4","48","1","4"
"9","0","0","5","0","5","0.4","74","1","3"
"8","0","0","5","0","5","0.4","71","2","4"
"10","0","0","5","0","5","0.4","49","1","4"
"8","0","0","5","0","5","0.4","72","2","4"
"9","0","0","5","0","5","0.4","75","1","3"
"10","0","0","5","0","5","0.4","50","1","4"
"8","0","0","5","0","5","0.4","73","2","4"
"9","0","0","5","0","5","0.4","76","1","3"
"10","0","0","5","0","5","0.4","51","1","4"
"9","0","0","5","0","5","0.4","77","1","3"
"8","0","0","5","0","5","0.4","74","2","4"
"10","0","0","5","0","5","0.4","52","1","4"
"9","0","0","5","0","5","0.4","78","1","3"
"8","0","0","5","0","5","0.4","75","2","4"
"10","0","0","5","0","5","0.4","53","1","4"
"9","0","0","5","0","5","0.4","79","1","3"
"8","0","0","5","0","5","0.4","76","2","4"
"10","0","0","5","0","5","0.4","54","1","4"
"9","0","0","5","0","5","0.4","80","1","3"
"10","0","0","5","0","5","0.4","55","1","4"
"8","0","0","5","0","5","0.4","77","2","4"
"10","0","0","5","0","5","0.4","56","1","4"
"9","0","0","5","0","5","0.4","81","1","3"
"9","0","0","5","0","5","0.4","82","1","3"
"8","0","0","5","0","5","0.4","78","2","4"
"10","0","0","5","0","5","0.4","57","1","4"
"9","0","0","5","0","5","0.4","83","1","3"
"8","0","0","5","0","5","0.4","79","2","4"
"10","0","0","5","0","5","0.4","58","1","4"
"9","0","0","5","0","5","0.4","84","1","3"
"10","0","0","5","0","5","0.4","59","1","4"
"8","0","0","5","0","5","0.4","80","2","4"
"9","0","0","5","0","5","0.4","85","1","3"
"10","0","0","5","0","5","0.4","60","1","4"
"8","0","0","5","0","5","0.4","81","2","4"
"9","0","0","5","0","5","0.4","86","1","3"
"10","0","0","5","0","5","0.4","61","1","4"
"8","0","0","5","0","5","0.4","82","2","4"
"9","0","0","5","0","5","0.4","87","1","3"
"10","0","0","5","0","5","0.4","62","1","4"
"8","0","0","5","0","5","0.4","83","2","4"
"9","0","0","5","0","5","0.4","88","1","3"
"10","0","0","5","0","5","0.4","63","1","4"
"8","0","0","5","0","5","0.4","84","2","4"
"9","0","0","5","0","5","0.4","89","1","3"
"10","0","0","5","0","5","0.4","64","1","4"
"9","0","0","5","0","5","0.4","90","1","3"
"10","0","0","5","0","5","0.4","65","1","4"
"8","0","0","5","0","5","0.4","85","2","3"
"9","0","0","5","0","5","0.4","91","1","3"
"10","0","0","5","0","5","0.4","66","1","4"
"9","0","0","5","0","5","0.4","92","1","3"
"8","0","0","5","0","5","0.4","86","2","3"
"10","0","0","5","0","5","0.4","67","1","4"
"8","0","0","5","0","5","0.4","87","1","3"
"9","0","0","5","0","5","0.4","93","0","3"
"10","0","0","5","0","5","0.4","68","1","4"
"8","0","0","5","0","5","0.4","88","1","3"
"9","0","0","5","0","5","0.4","94","0","3"
"8","0","0","5","0","5","0.4","89","1","3"
"9","0","0","5","0","5","0.4","95","0","3"
"10","0","0","5","0","5","0.4","69","1","4"
"9","0","0","5","0","5","0.4","96","0","3"
"8","0","0","5","0","5","0.4","90","1","3"
"10","0","0","5","0","5","0.4","70","1","4"
"9","0","0","5","0","5","0.4","97","0","3"
"8","0","0","5","0","5","0.4","91","1","3"
"10","0","0","5","0","5","0.4","71","1","4"
"9","0","0","5","0","5","0.4","98","0","3"
"8","0","0","5","0","5","0.4","92","1","3"
"9","0","0","5","0","5","0.4","99","0","3"
"10","0","0","5","0","5","0.4","72","1","4"
"8","0","0","5","0","5","0.4","93","1","3"
"10","0","0","5","0","5","0.4","73","1","4"
"9","0","0","5","0","5","0.4","100","0","2"
"8","0","0","5","0","5","0.4","94","1","3"
"9","0","0","5","0","5","0.4","101","0","2"
"10","0","0","5","0","5","0.4","74","1","4"
"9","0","0","5","0","5","0.4","102","0","2"
"8","0","0","5","0","5","0.4","95","1","3"
"10","0","0","5","0","5","0.4","75","1","4"
"9","0","0","5","0","5","0.4","103","0","2"
"8","0","0","5","0","5","0.4","96","1","3"
"10","0","0","5","0","5","0.4","76","1","4"
"10","0","0","5","0","5","0.4","77","1","4"
"9","0","0","5","0","5","0.4","104","0","1"
"8","0","0","5","0","5","0.4","97","1","2"
"10","0","0","5","0","5","0.4","78","1","4"
"9","0","0","5","0","5","0.4","105","0","1"
"8","0","0","5","0","5","0.4","98","1","2"
"10","0","0","5","0","5","0.4","79","1","4"
"9","0","0","5","0","5","0.4","106","0","1"
"9","0","0","5","0","5","0.4","107","0","1"
"8","0","0","5","0","5","0.4","99","1","2"
"10","0","0","5","0","5","0.4","80","1","4"
"9","0","0","5","0","5","0.4","108","0","1"
"10","0","0","5","0","5","0.4","81","1","4"
"8","0","0","5","0","5","0.4","100","0","1"
"10","0","0","5","0","5","0.4","82","1","4"
"8","0","0","5","0","5","0.4","101","0","1"
"10","0","0","5","0","5","0.4","83","1","4"
"8","0","0","5","0","5","0.4","102","0","1"
"8","0","0","5","0","5","0.4","103","0","1"
"10","0","0","5","0","5","0.4","84","1","4"
"8","0","0","5","0","5","0.4","104","0","1"
"10","0","0","5","0","5","0.4","85","1","4"
"8","0","0","5","0","5","0.4","105","0","1"
"8","0","0","5","0","5","0.4","106","0","1"
"10","0","0","5","0","5","0.4","86","1","4"
"8","0","0","5","0","5","0.4","107","0","1"
"10","0","0","5","0","5","0.4","87","1","4"
"8","0","0","5","0","5","0.4","108","0","1"
"8","0","0","5","0","5","0.4","109","0","1"
"10","0","0","5","0","5","0.4","88","1","3"
"8","0","0","5","0","5","0.4","110","0","1"
"8","0","0","5","0","5","0.4","111","0","1"
"10","0","0","5","0","5","0.4","89","1","3"
"8","0","0","5","0","5","0.4","112","0","1"
"8","0","0","5","0","5","0.4","113","0","1"
"10","0","0","5","0","5","0.4","90","1","3"
"8","0","0","5","0","5","0.4","114","0","1"
"10","0","0","5","0","5","0.4","91","1","3"
"8","0","0","5","0","5","0.4","115","0","1"
"10","0","0","5","0","5","0.4","92","1","3"
"8","0","0","5","0","5","0.4","116","0","1"
"8","0","0","5","0","5","0.4","117","0","1"
"8","0","0","5","0","5","0.4","118","0","1"
"10","0","0","5","0","5","0.4","93","1","3"
"8","0","0","5","0","5","0.4","119","0","1"
"10","0","0","5","0","5","0.4","94","1","3"
"8","0","0","5","0","5","0.4","120","0","1"
"10","0","0","5","0","5","0.4","95","1","3"
"8","0","0","5","0","5","0.4","121","0","1"
"8","0","0","5","0","5","0.4","122","0","1"
"10","0","0","5","0","5","0.4","96","1","3"
"8","0","0","5","0","5","0.4","123","0","1"
"8","0","0","5","0","5","0.4","124","0","1"
"10","0","0","5","0","5","0.4","97","1","3"
"8","0","0","5","0","5","0.4","125","0","1"
"10","0","0","5","0","5","0.4","98","1","3"
"8","0","0","5","0","5","0.4","126","0","1"
"8","0","0","5","0","5","0.4","127","0","1"
"10","0","0","5","0","5","0.4","99","1","3"
"8","0","0","5","0","5","0.4","128","0","1"
"8","0","0","5","0","5","0.4","129","0","1"
"10","0","0","5","0","5","0.4","100","0","2"
"8","0","0","5","0","5","0.4","130","0","1"
"10","0","0","5","0","5","0.4","101","0","2"
"8","0","0","5","0","5","0.4","131","0","1"
"10","0","0","5","0","5","0.4","102","0","2"
"8","0","0","5","0","5","0.4","132","0","1"
"10","0","0","5","0","5","0.4","103","0","2"
"8","0","0","5","0","5","0.4","133","0","1"
"8","0","0","5","0","5","0.4","134","0","1"
"10","0","0","5","0","5","0.4","104","0","2"
"10","0","0","5","0","5","0.4","105","0","2"
"8","0","0","5","0","5","0.4","135","0","1"
"8","0","0","5","0","5","0.4","136","0","1"
"10","0","0","5","0","5","0.4","106","0","2"
"8","0","0","5","0","5","0.4","137","0","1"
"10","0","0","5","0","5","0.4","107","0","2"
"8","0","0","5","0","5","0.4","138","0","1"
"10","0","0","5","0","5","0.4","108","0","2"
"8","0","0","5","0","5","0.4","139","0","1"
"10","0","0","5","0","5","0.4","109","0","2"
"8","0","0","5","0","5","0.4","140","0","1"
"10","0","0","5","0","5","0.4","110","0","2"
"8","0","0","5","0","5","0.4","141","0","1"
"10","0","0","5","0","5","0.4","111","0","2"
"8","0","0","5","0","5","0.4","142","0","1"
"10","0","0","5","0","5","0.4","112","0","2"
"8","0","0","5","0","5","0.4","143","0","1"
"8","0","0","5","0","5","0.4","144","0","1"
"10","0","0","5","0","5","0.4","113","0","2"
"8","0","0","5","0","5","0.4","145","0","1"
"10","0","0","5","0","5","0.4","114","0","2"
"8","0","0","5","0","5","0.4","146","0","1"
"10","0","0","5","0","5","0.4","115","0","2"
"8","0","0","5","0","5","0.4","147","0","1"
"10","0","0","5","0","5","0.4","116","0","2"
"8","0","0","5","0","5","0.4","148","0","1"
"10","0","0","5","0","5","0.4","117","0","2"
"8","0","0","5","0","5","0.4","149","0","1"
"10","0","0","5","0","5","0.4","118","0","2"
"10","0","0","5","0","5","0.4","119","0","2"
"10","0","0","5","0","5","0.4","120","0","2"
"10","0","0","5","0","5","0.4","121","0","2"
"10","0","0","5","0","5","0.4","122","0","2"
"10","0","0","5","0","5","0.4","123","0","2"
"10","0","0","5","0","5","0.4","124","0","2"
"10","0","0","5","0","5","0.4","125","0","2"
"10","0","0","5","0","5","0.4","126","0","2"
"10","0","0","5","0","5","0.4","127","0","2"
"10","0","0","5","0","5","0.4","128","0","2"
"10","0","0","5","0","5","0.4","129","0","2"
"10","0","0","5","0","5","0.4","130","0","2"
"10","0","0","5","0","5","0.4","131","0","2"
"10","0","0","5","0","5","0.4","132","0","2"
"10","0","0","5","0","5","0.4","133","0","2"
"10","0","0","5","0","5","0.4","134","0","2"
"10","0","0","5","0","5","0.4","135","0","2"
"10","0","0","5","0","5","0.4","136","0","2"
"10","0","0","5","0","5","0.4","137","0","2"
"10","0","0","5","0","5","0.4","138","0","2"
"10","0","0","5","0","5","0.4","139","0","1"
"10","0","0","5","0","5","0.4","140","0","1"
"10","0","0","5","0","5","0.4","141","0","1"
"10","0","0","5","0","5","0.4","142","0","1"
"10","0","0","5","0","5","0.4","143","0","1"
"10","0","0","5","0","5","0.4","144","0","1"
"10","0","0","5","0","5","0.4","145","0","1"
"1","0","0","5","0","5","0.4","0","5","5"
"1","0","0","5","0","5","0.4","1","5","5"
"1","0","0","5","0","5","0.4","2","4","5"
"1","0","0","5","0","5","0.4","3","4","5"
"1","0","0","5","0","5","0.4","4","4","5"
"1","0","0","5","0","5","0.4","5","4","5"
"1","0","0","5","0","5","0.4","6","4","5"
"1","0","0","5","0","5","0.4","7","4","5"
"1","0","0","5","0","5","0.4","8","3","5"
"1","0","0","5","0","5","0.4","9","3","5"
"1","0","0","5","0","5","0.4","10","3","5"
"1","0","0","5","0","5","0.4","11","3","5"
"1","0","0","5","0","5","0.4","12","3","5"
"1","0","0","5","0","5","0.4","13","3","5"
"1","0","0","5","0","5","0.4","14","3","5"
"1","0","0","5","0","5","0.4","15","3","5"
"1","0","0","5","0","5","0.4","16","3","5"
"1","0","0","5","0","5","0.4","17","3","5"
"1","0","0","5","0","5","0.4","18","3","5"
"1","0","0","5","0","5","0.4","19","3","5"
"1","0","0","5","0","5","0.4","20","3","5"
"1","0","0","5","0","5","0.4","21","3","5"
"1","0","0","5","0","5","0.4","22","3","5"
"1","0","0","5","0","5","0.4","23","3","5"
"1","0","0","5","0","5","0.4","24","3","5"
"1","0","0","5","0","5","0.4","25","3","5"
"1","0","0","5","0","5","0.4","26","3","5"
"1","0","0","5","0","5","0.4","27","3","5"
"1","0","0","5","0","5","0.4","28","3","5"
"1","0","0","5","0","5","0.4","29","3","5"
"1","0","0","5","0","5","0.4","30","3","5"
"1","0","0","5","0","5","0.4","31","3","5"
"1","0","0","5","0","5","0.4","32","3","5"
"1","0","0","5","0","5","0.4","33","2","5"
"1","0","0","5","0","5","0.4","34","2","5"
"1","0","0","5","0","5","0.4","35","2","5"
"1","0","0","5","0","5","0.4","36","2","5"
"1","0","0","5","0","5","0.4","37","2","5"
"1","0","0","5","0","5","0.4","38","2","5"
"1","0","0","5","0","5","0.4","39","2","5"
"1","0","0","5","0","5","0.4","40","2","5"
"1","0","0","5","0","5","0.4","41","2","5"
"1","0","0","5","0","5","0.4","42","2","5"
"1","0","0","5","0","5","0.4","43","2","5"
"1","0","0","5","0","5","0.4","44","2","5"
"1","0","0","5","0","5","0.4","45","2","5"
"1","0","0","5","0","5","0.4","46","2","5"
"1","0","0","5","0","5","0.4","47","2","5"
"1","0","0","5","0","5","0.4","48","2","5"
"1","0","0","5","0","5","0.4","49","2","5"
"1","0","0","5","0","5","0.4","50","2","5"
"1","0","0","5","0","5","0.4","51","2","5"
"1","0","0","5","0","5","0.4","52","2","5"
"1","0","0","5","0","5","0.4","53","2","5"
"1","0","0","5","0","5","0.4","54","2","5"
"1","0","0","5","0","5","0.4","55","2","5"
"1","0","0","5","0","5","0.4","56","2","5"
"1","0","0","5","0","5","0.4","57","2","5"
"1","0","0","5","0","5","0.4","58","2","5"
"1","0","0","5","0","5","0.4","59","2","5"
"1","0","0","5","0","5","0.4","60","2","5"
"1","0","0","5","0","5","0.4","61","2","5"
"1","0","0","5","0","5","0.4","62","2","5"
"1","0","0","5","0","5","0.4","63","2","5"
"1","0","0","5","0","5","0.4","64","2","5"
"1","0","0","5","0","5","0.4","65","2","5"
"1","0","0","5","0","5","0.4","66","2","5"
