"[all run data]","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent","count basic-agent","count expert-agent"
,"3","3","1","4","1","5","3","5","2","3","2","4","1","5","3","4","3","0","1","6","3","6","3","4","3","5","1","8","3","6","1","5","1","5","2","7","0","6","3","4"
,"3","3","1","4","1","5","3","5","2","3","2","4","1","5","3","4","3","0","1","5","3","6","3","4","3","5","1","8","3","6","1","5","1","5","2","7","0","6","3","4"
,"3","3","1","4","1","5","3","5","2","3","2","4","1","5","3","4","3","0","1","5","3","6","3","4","3","5","1","8","3","6","1","5","1","5","2","7","0","6","3","4"
,"3","3","1","4","1","5","3","5","2","3","2","4","1","5","3","4","3","0","0","5","3","5","3","4","3","5","1","8","3","6","1","5","1","5","2","7","0","6","3","4"
,"3","3","1","4","0","5","2","5","2","3","2","4","1","5","3","4","3","0","0","5","3","5","3","4","3","5","1","8","3","6","1","5","1","5","2","7","0","6","3","4"
,"3","3","1","4","0","5","2","5","2","3","2","4","1","5","3","4","3","0","0","5","3","5","3","4","3","5","1","8","3","6","1","5","1","5","2","7","0","6","3","3"
,"3","3","1","4","0","5","2","5","2","3","2","4","1","5","3","4","3","0","0","5","3","5","3","4","2","5","1","8","3","6","1","5","1","5","2","7","0","6","3","3"
,"3","3","1","4","0","5","1","5","2","3","2","4","1","5","3","4","3","0","0","5","3","5","3","4","2","5","1","8","3","6","0","5","1","5","2","7","0","5","3","3"
,"3","3","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","3","5","3","4","2","5","1","8","3","6","0","5","1","5","2","7","0","5","3","3"
,"3","3","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","2","5","3","4","2","5","1","8","3","6","0","4","1","5","1","7","0","5","3","3"
,"3","3","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","2","5","3","4","2","5","1","8","3","6","0","4","1","5","1","7","0","5","2","3"
,"3","2","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","2","5","3","4","2","5","1","8","3","6","0","4","1","5","1","7","0","5","2","3"
,"3","2","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","2","5","3","4","2","5","1","8","3","6","0","4","1","5","1","7","0","5","1","3"
,"3","2","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","2","5","2","3","2","5","1","8","3","5","0","4","1","5","1","7","0","5","1","3"
,"3","2","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","2","5","2","3","2","5","1","8","3","5","0","4","1","5","1","7","0","5","1","3"
,"3","2","1","4","0","3","1","5","2","3","2","4","1","5","3","4","3","0","0","5","2","5","2","3","2","5","1","8","3","5","0","4","1","5","1","7","0","5","1","3"
,"3","2","1","4","0","3","1","5","1","3","2","4","1","5","3","4","3","0","0","5","2","5","2","3","2","5","1","8","3","4","0","4","0","5","1","7","0","5","1","3"
,"3","2","1","4","0","3","1","5","1","3","2","4","1","5","3","4","3","0","0","5","2","5","2","3","2","5","1","8","3","4","0","4","0","5","1","7","0","5","1","3"
,"3","2","1","4","0","3","1","5","1","3","2","4","1","5","3","4","3","0","0","5","2","5","2","3","2","5","0","8","3","4","0","4","0","5","1","7","0","5","1","3"
,"3","2","1","4","0","3","1","5","1","3","2","4","1","5","3","4","3","0","0","5","2","4","2","3","2","5","0","8","3","4","0","4","0","5","1","7","0","5","1","3"
,"0","2","0","4","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","5","0","7","0","5","0","3"
,"0","2","0","4","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","5","0","7","0","5","0","3"
,"0","2","0","4","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","5","0","7","0","5","0","3"
,"0","2","0","4","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","4","0","7","0","5","0","3"
,"0","2","0","4","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","4","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","3","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","3","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","3","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","3","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","5","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","3","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","8","0","4","0","4","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","8","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","8","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","8","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","5","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","4","0","5","0","4",,,"0","4","0","4","0","3","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","3","0","5","0","4",,,"0","4","0","4","0","2","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","5","0","2","0","3","0","5","0","4",,,"0","4","0","4","0","2","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","4","0","2","0","3","0","5","0","4",,,"0","4","0","4","0","2","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","4","0","2","0","3","0","5","0","4",,,"0","4","0","4","0","2","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","4","0","2","0","3","0","5","0","4",,,"0","4","0","4","0","2","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
,"0","2","0","2","0","3","0","4","0","2","0","3","0","5","0","4",,,"0","4","0","4","0","2","0","4","0","7","0","3","0","3","0","3","0","7","0","5","0","3"
